,Iteration,Time,Fitness,FEvals,Temperature,max_iters
405,10,0.006762699999999455,176.52236705154695,18.0,20,100
406,11,0.013717700000000832,171.76740301339646,20.0,20,100
407,12,0.013798400000000655,187.72409647939233,22.0,20,100
408,13,0.013896600000000703,178.38148951902633,24.0,20,100
409,14,0.013965800000001138,178.38148951902633,25.0,20,100
410,15,0.014034099999999938,162.42479605303043,27.0,20,100
411,16,0.014101800000000608,164.40846823919625,29.0,20,100
412,17,0.014170899999999875,164.40846823919625,30.0,20,100
413,18,0.014270599999999689,164.4493705487541,32.0,20,100
414,19,0.014339899999999517,158.89677273179365,34.0,20,100
415,20,0.014408700000000607,158.89677273179365,35.0,20,100
416,21,0.01955060000000053,174.34345197865764,37.0,20,100
417,22,0.019662600000000197,174.34345197865764,38.0,20,100
418,23,0.019763499999999823,174.34345197865764,39.0,20,100
419,24,0.01986980000000038,174.8382640149766,41.0,20,100
420,25,0.019972600000000895,180.72131753979838,43.0,20,100
421,26,0.0200446000000003,180.4576100967807,45.0,20,100
422,27,0.02011620000000036,179.81812053783196,47.0,20,100
423,28,0.020188000000000983,179.81812053783196,48.0,20,100
424,29,0.02026310000000109,173.55039901783053,50.0,20,100
425,30,0.020362099999999828,171.40535598691892,52.0,20,100
426,31,0.020462000000000202,169.84299172632254,54.0,20,100
427,32,0.020535000000000636,171.12720680633896,56.0,20,100
428,33,0.020635500000000917,171.12720680633896,57.0,20,100
429,34,0.02070909999999948,157.04747018218575,59.0,20,100
430,35,0.02078260000000043,157.04747018218575,60.0,20,100
431,36,0.020857900000001095,173.23509641528165,62.0,20,100
432,37,0.02093190000000078,185.18734600823112,64.0,20,100
433,38,0.02100620000000042,191.90847856838496,66.0,20,100
434,39,0.021112300000000417,187.814405232964,68.0,20,100
435,40,0.021187700000000476,191.05507463838396,70.0,20,100
436,41,0.021297900000000425,185.75726390144695,72.0,20,100
437,42,0.021374400000000904,185.3937534566798,74.0,20,100
438,43,0.0214818999999995,187.2167562502617,76.0,20,100
439,44,0.02155869999999993,155.55626221405825,78.0,20,100
440,45,0.021667700000000067,150.2477326623549,80.0,20,100
441,46,0.02177709999999955,173.0254129033948,82.0,20,100
442,47,0.021887400000000667,182.9113587112517,84.0,20,100
443,48,0.021965800000000257,177.5672056675332,86.0,20,100
444,49,0.022044400000000408,177.5672056675332,87.0,20,100
445,50,0.022122700000000606,177.5672056675332,88.0,20,100
446,51,0.028459599999999696,177.32706113899548,90.0,20,100
447,52,0.02858930000000015,178.12029521892032,92.0,20,100
448,53,0.028676100000000204,178.12029521892032,93.0,20,100
449,54,0.028793300000000244,172.1007475894763,95.0,20,100
450,55,0.028877899999999457,172.22408187524874,97.0,20,100
451,56,0.02898859999999992,169.83014672552076,99.0,20,100
452,57,0.02909830000000113,169.83014672552076,100.0,20,100
453,58,0.02921399999999963,169.83014672552076,101.0,20,100
454,59,0.02930090000000085,169.83014672552076,102.0,20,100
455,60,0.029383700000000346,161.02753981274103,104.0,20,100
456,61,0.029505999999999588,170.67025116530502,106.0,20,100
457,62,0.02962090000000117,165.20374270252398,108.0,20,100
458,63,0.02973659999999967,168.89146081806348,110.0,20,100
459,64,0.029848900000001066,163.9747014739076,112.0,20,100
460,65,0.029934799999999484,164.36413239261245,114.0,20,100
461,66,0.03004680000000093,164.13764484700306,116.0,20,100
462,67,0.030158800000000596,161.00265055916435,118.0,20,100
463,68,0.030243999999999716,166.92886024183292,120.0,20,100
464,69,0.03033169999999963,172.04875402353105,122.0,20,100
465,70,0.03042040000000057,164.32307873386452,124.0,20,100
466,71,0.030511399999999966,164.32307873386452,125.0,20,100
467,72,0.030630300000000332,164.32307873386452,126.0,20,100
468,73,0.03072370000000113,164.32307873386452,127.0,20,100
469,74,0.030810800000001137,161.53463531694257,129.0,20,100
470,75,0.030898900000000395,161.53463531694257,130.0,20,100
471,76,0.03101440000000011,167.07747797775795,132.0,20,100
472,77,0.03110290000000049,166.610346261111,134.0,20,100
473,78,0.03122319999999945,172.21633755753845,136.0,20,100
474,79,0.03131570000000039,166.20403193070774,138.0,20,100
475,80,0.03143610000000052,174.66552192289325,140.0,20,100
476,81,0.031557700000000466,166.20403193070774,142.0,20,100
477,82,0.03164770000000061,173.30824195960474,144.0,20,100
478,83,0.031737299999999635,201.99660377182374,146.0,20,100
479,84,0.03182729999999978,180.87566749325828,148.0,20,100
480,85,0.03191789999999983,183.85031036208625,150.0,20,100
481,86,0.032010599999999556,187.15994048373676,152.0,20,100
482,87,0.03210160000000073,172.74547118979592,154.0,20,100
483,88,0.03219269999999952,171.7413136023032,156.0,20,100
484,89,0.03228700000000018,172.2920075723847,158.0,20,100
485,90,0.03237870000000065,181.22778950103952,160.0,20,100
486,91,0.032479800000000836,181.14392014939062,162.0,20,100
487,92,0.0001422000000008694,173.91833831158226,164.0,20,100
488,93,0.006639599999999746,170.96670448537856,166.0,20,100
489,94,0.0067421999999996984,167.56401231537836,168.0,20,100
490,95,0.006841500000000167,158.80901321535197,170.0,20,100
491,96,0.0069400999999995605,166.12499381605372,172.0,20,100
492,97,0.007034100000000265,172.41969028846069,174.0,20,100
493,98,0.007099600000000095,170.98815396440224,176.0,20,100
494,99,0.007196699999999723,166.53814549790016,178.0,20,100
495,100,0.007262000000000768,168.56181164121327,180.0,20,100
496,0,0.00018069999999958952,182.4047677062297,0.0,20,100
497,1,0.005959900000000573,191.23163139177692,2.0,20,100
498,2,0.006064600000000198,182.9358727996735,4.0,20,100
499,3,0.00616220000000034,185.0404975005113,6.0,20,100
500,4,0.006259599999999921,186.21451290714617,8.0,20,100
501,5,0.006351500000000954,151.35972930848914,10.0,20,100
502,6,0.006416200000000316,151.35972930848914,11.0,20,100
503,7,0.006518599999999708,151.72736358173452,13.0,20,100
504,8,0.0065840999999995375,151.72736358173452,14.0,20,100
505,9,0.006681999999999633,154.56781512361027,16.0,20,100
506,10,0.006762699999999455,176.52236705154695,18.0,20,100
507,11,0.013717700000000832,171.76740301339646,20.0,20,100
508,12,0.013798400000000655,187.72409647939233,22.0,20,100
509,13,0.013896600000000703,178.38148951902633,24.0,20,100
510,14,0.013965800000001138,178.38148951902633,25.0,20,100
511,15,0.014034099999999938,162.42479605303043,27.0,20,100
512,16,0.014101800000000608,164.40846823919625,29.0,20,100
513,17,0.014170899999999875,164.40846823919625,30.0,20,100
514,18,0.014270599999999689,164.4493705487541,32.0,20,100
515,19,0.014339899999999517,158.89677273179365,34.0,20,100
516,20,0.014408700000000607,158.89677273179365,35.0,20,100
517,21,0.01955060000000053,174.34345197865764,37.0,20,100
518,22,0.019662600000000197,174.34345197865764,38.0,20,100
519,23,0.019763499999999823,174.34345197865764,39.0,20,100
520,24,0.01986980000000038,174.8382640149766,41.0,20,100
521,25,0.019972600000000895,180.72131753979838,43.0,20,100
522,26,0.0200446000000003,180.4576100967807,45.0,20,100
523,27,0.02011620000000036,179.81812053783196,47.0,20,100
524,28,0.020188000000000983,179.81812053783196,48.0,20,100
525,29,0.02026310000000109,173.55039901783053,50.0,20,100
526,30,0.020362099999999828,171.40535598691892,52.0,20,100
527,31,0.020462000000000202,169.84299172632254,54.0,20,100
528,32,0.020535000000000636,171.12720680633896,56.0,20,100
529,33,0.020635500000000917,171.12720680633896,57.0,20,100
530,34,0.02070909999999948,157.04747018218575,59.0,20,100
531,35,0.02078260000000043,157.04747018218575,60.0,20,100
532,36,0.020857900000001095,173.23509641528165,62.0,20,100
533,37,0.02093190000000078,185.18734600823112,64.0,20,100
534,38,0.02100620000000042,191.90847856838496,66.0,20,100
535,39,0.021112300000000417,187.814405232964,68.0,20,100
536,40,0.021187700000000476,191.05507463838396,70.0,20,100
537,41,0.021297900000000425,185.75726390144695,72.0,20,100
538,42,0.021374400000000904,185.3937534566798,74.0,20,100
539,43,0.0214818999999995,187.2167562502617,76.0,20,100
540,44,0.02155869999999993,155.55626221405825,78.0,20,100
541,45,0.021667700000000067,150.2477326623549,80.0,20,100
542,46,0.02177709999999955,173.0254129033948,82.0,20,100
543,47,0.021887400000000667,182.9113587112517,84.0,20,100
544,48,0.021965800000000257,177.5672056675332,86.0,20,100
545,49,0.022044400000000408,177.5672056675332,87.0,20,100
546,50,0.022122700000000606,177.5672056675332,88.0,20,100
547,51,0.028459599999999696,177.32706113899548,90.0,20,100
548,52,0.02858930000000015,178.12029521892032,92.0,20,100
549,53,0.028676100000000204,178.12029521892032,93.0,20,100
550,54,0.028793300000000244,172.1007475894763,95.0,20,100
551,55,0.028877899999999457,172.22408187524874,97.0,20,100
552,56,0.02898859999999992,169.83014672552076,99.0,20,100
553,57,0.02909830000000113,169.83014672552076,100.0,20,100
554,58,0.02921399999999963,169.83014672552076,101.0,20,100
555,59,0.02930090000000085,169.83014672552076,102.0,20,100
556,60,0.029383700000000346,161.02753981274103,104.0,20,100
557,61,0.029505999999999588,170.67025116530502,106.0,20,100
558,62,0.02962090000000117,165.20374270252398,108.0,20,100
559,63,0.02973659999999967,168.89146081806348,110.0,20,100
560,64,0.029848900000001066,163.9747014739076,112.0,20,100
561,65,0.029934799999999484,164.36413239261245,114.0,20,100
562,66,0.03004680000000093,164.13764484700306,116.0,20,100
563,67,0.030158800000000596,161.00265055916435,118.0,20,100
564,68,0.030243999999999716,166.92886024183292,120.0,20,100
565,69,0.03033169999999963,172.04875402353105,122.0,20,100
566,70,0.03042040000000057,164.32307873386452,124.0,20,100
567,71,0.030511399999999966,164.32307873386452,125.0,20,100
568,72,0.030630300000000332,164.32307873386452,126.0,20,100
569,73,0.03072370000000113,164.32307873386452,127.0,20,100
570,74,0.030810800000001137,161.53463531694257,129.0,20,100
571,75,0.030898900000000395,161.53463531694257,130.0,20,100
572,76,0.03101440000000011,167.07747797775795,132.0,20,100
573,77,0.03110290000000049,166.610346261111,134.0,20,100
574,78,0.03122319999999945,172.21633755753845,136.0,20,100
575,79,0.03131570000000039,166.20403193070774,138.0,20,100
576,80,0.03143610000000052,174.66552192289325,140.0,20,100
577,81,0.031557700000000466,166.20403193070774,142.0,20,100
578,82,0.03164770000000061,166.20403193070774,143.0,20,100
579,83,0.031737299999999635,166.20403193070774,144.0,20,100
580,84,0.03182729999999978,166.74473380969982,146.0,20,100
581,85,0.03191789999999983,170.81400159476863,148.0,20,100
582,86,0.032010599999999556,164.55728360604382,150.0,20,100
583,87,0.03210160000000073,151.95232802080255,152.0,20,100
584,88,0.03219269999999952,151.95232802080255,153.0,20,100
585,89,0.03228700000000018,152.50302199088412,155.0,20,100
586,90,0.03237870000000065,152.50302199088412,156.0,20,100
587,91,0.032479800000000836,164.5018876515589,158.0,20,100
588,92,0.0001422000000008694,145.81408102240226,160.0,20,100
589,93,0.006639599999999746,148.133644065515,162.0,20,100
590,94,0.0067421999999996984,148.133644065515,163.0,20,100
591,95,0.006841500000000167,148.20361482386915,165.0,20,100
592,96,0.0069400999999995605,148.20361482386915,166.0,20,100
593,97,0.007034100000000265,148.20361482386915,167.0,20,100
594,98,0.007099600000000095,157.1106057152602,169.0,20,100
595,99,0.007196699999999723,153.65146994453016,171.0,20,100
596,100,0.007262000000000768,151.93739644571792,173.0,20,100
597,0,0.00018069999999958952,182.4047677062297,0.0,50,100
598,1,0.005959900000000573,191.23163139177692,2.0,50,100
599,2,0.006064600000000198,182.9358727996735,4.0,50,100
600,3,0.00616220000000034,185.0404975005113,6.0,50,100
601,4,0.006259599999999921,186.21451290714617,8.0,50,100
602,5,0.006351500000000954,151.35972930848914,10.0,50,100
603,6,0.006416200000000316,151.35972930848914,11.0,50,100
604,7,0.006518599999999708,151.72736358173452,13.0,50,100
605,8,0.0065840999999995375,151.72736358173452,14.0,50,100
606,9,0.006681999999999633,154.56781512361027,16.0,50,100
607,10,0.006762699999999455,176.52236705154695,18.0,50,100
608,11,0.013717700000000832,171.76740301339646,20.0,50,100
609,12,0.013798400000000655,187.72409647939233,22.0,50,100
610,13,0.013896600000000703,178.38148951902633,24.0,50,100
611,14,0.013965800000001138,178.38148951902633,25.0,50,100
612,15,0.014034099999999938,162.42479605303043,27.0,50,100
613,16,0.014101800000000608,164.40846823919625,29.0,50,100
614,17,0.014170899999999875,177.69373563725887,31.0,50,100
615,18,0.014270599999999689,177.73463794681672,33.0,50,100
616,19,0.014339899999999517,177.81890166229277,35.0,50,100
617,20,0.014408700000000607,175.4017363884102,37.0,50,100
618,21,0.01955060000000053,175.76814335127557,39.0,50,100
619,22,0.019662600000000197,177.12605785869965,41.0,50,100
620,23,0.019763499999999823,177.12605785869965,42.0,50,100
621,24,0.01986980000000038,164.0267833369204,44.0,50,100
622,25,0.019972600000000895,166.61037547192169,46.0,50,100
623,26,0.0200446000000003,172.24738317539695,48.0,50,100
624,27,0.02011620000000036,196.70186175134967,50.0,50,100
625,28,0.020188000000000983,196.70186175134967,51.0,50,100
626,29,0.02026310000000109,202.1316628506563,53.0,50,100
627,30,0.020362099999999828,192.35395334374493,55.0,50,100
628,31,0.020462000000000202,192.93024925541866,57.0,50,100
629,32,0.020535000000000636,193.43188441564848,59.0,50,100
630,33,0.020635500000000917,193.43188441564848,60.0,50,100
631,34,0.02070909999999948,164.34923998496697,62.0,50,100
632,35,0.02078260000000043,170.32247949828115,64.0,50,100
633,36,0.020857900000001095,170.41856431936733,66.0,50,100
634,37,0.02093190000000078,173.48691756145934,68.0,50,100
635,38,0.02100620000000042,168.64980883278042,70.0,50,100
636,39,0.021112300000000417,169.2632234247633,72.0,50,100
637,40,0.021187700000000476,167.60793827813754,74.0,50,100
638,41,0.021297900000000425,176.56306527214699,76.0,50,100
639,42,0.021374400000000904,176.1391193694422,78.0,50,100
640,43,0.0214818999999995,179.5067844480464,80.0,50,100
641,44,0.02155869999999993,152.93250818385835,82.0,50,100
642,45,0.021667700000000067,164.28307740052324,84.0,50,100
643,46,0.02177709999999955,186.82401529843895,86.0,50,100
644,47,0.021887400000000667,198.4028639400077,88.0,50,100
645,48,0.021965800000000257,198.4028639400077,89.0,50,100
646,49,0.022044400000000408,209.7026842194129,91.0,50,100
647,50,0.022122700000000606,209.30000998040708,93.0,50,100
648,51,0.028459599999999696,204.8219125286399,95.0,50,100
649,52,0.02858930000000015,182.6358530319979,97.0,50,100
650,53,0.028676100000000204,198.13218405401386,99.0,50,100
651,54,0.028793300000000244,210.65903512463018,101.0,50,100
652,55,0.028877899999999457,209.14170114608604,103.0,50,100
653,56,0.02898859999999992,209.59019982833254,105.0,50,100
654,57,0.02909830000000113,206.0613073349335,107.0,50,100
655,58,0.02921399999999963,206.25113938702654,109.0,50,100
656,59,0.02930090000000085,198.36497843355403,111.0,50,100
657,60,0.029383700000000346,200.51155155845868,113.0,50,100
658,61,0.029505999999999588,191.05794115664975,115.0,50,100
659,62,0.02962090000000117,188.60981988259226,117.0,50,100
660,63,0.02973659999999967,196.1556161219778,119.0,50,100
661,64,0.029848900000001066,182.72860311560441,121.0,50,100
662,65,0.029934799999999484,177.8107776916247,123.0,50,100
663,66,0.03004680000000093,167.91322406520763,125.0,50,100
664,67,0.030158800000000596,167.91322406520763,126.0,50,100
665,68,0.030243999999999716,173.51799178967525,128.0,50,100
666,69,0.03033169999999963,173.51799178967525,129.0,50,100
667,70,0.03042040000000057,177.61571451729503,131.0,50,100
668,71,0.030511399999999966,164.02244097556687,133.0,50,100
669,72,0.030630300000000332,163.46624057068664,135.0,50,100
670,73,0.03072370000000113,161.76423348459343,137.0,50,100
671,74,0.030810800000001137,169.3916195031155,139.0,50,100
672,75,0.030898900000000395,169.3916195031155,140.0,50,100
673,76,0.03101440000000011,171.98157971690262,142.0,50,100
674,77,0.03110290000000049,171.98157971690262,143.0,50,100
675,78,0.03122319999999945,171.7244187622922,145.0,50,100
676,79,0.03131570000000039,183.85836503831212,147.0,50,100
677,80,0.03143610000000052,178.0514696281628,149.0,50,100
678,81,0.031557700000000466,189.8737459752599,151.0,50,100
679,82,0.03164770000000061,175.73623707952106,153.0,50,100
680,83,0.031737299999999635,170.20442524748856,155.0,50,100
681,84,0.03182729999999978,164.6974336605203,157.0,50,100
682,85,0.03191789999999983,165.88620770197002,159.0,50,100
683,86,0.032010599999999556,166.1290088078281,161.0,50,100
684,87,0.03210160000000073,165.42739356228603,163.0,50,100
685,88,0.03219269999999952,169.56018782868657,165.0,50,100
686,89,0.03228700000000018,173.4926508836755,167.0,50,100
687,90,0.03237870000000065,161.87841677492167,169.0,50,100
688,91,0.032479800000000836,156.19883637116476,171.0,50,100
689,92,0.0001422000000008694,155.88122508923144,173.0,50,100
690,93,0.006639599999999746,169.4515246667265,175.0,50,100
691,94,0.0067421999999996984,159.7816653003735,177.0,50,100
692,95,0.006841500000000167,159.51612032790726,179.0,50,100
693,96,0.0069400999999995605,162.64571240639532,181.0,50,100
694,97,0.007034100000000265,161.64736456928594,183.0,50,100
695,98,0.007099600000000095,155.31446337489638,185.0,50,100
696,99,0.007196699999999723,175.12528565550426,187.0,50,100
697,100,0.007262000000000768,179.87483628039627,189.0,50,100
698,0,0.00018069999999958952,182.4047677062297,0.0,50,100
699,1,0.005959900000000573,191.23163139177692,2.0,50,100
700,2,0.006064600000000198,182.9358727996735,4.0,50,100
701,3,0.00616220000000034,185.0404975005113,6.0,50,100
702,4,0.006259599999999921,186.21451290714617,8.0,50,100
703,5,0.006351500000000954,151.35972930848914,10.0,50,100
704,6,0.006416200000000316,151.35972930848914,11.0,50,100
705,7,0.006518599999999708,151.72736358173452,13.0,50,100
706,8,0.0065840999999995375,151.72736358173452,14.0,50,100
707,9,0.006681999999999633,154.56781512361027,16.0,50,100
708,10,0.006762699999999455,176.52236705154695,18.0,50,100
709,11,0.013717700000000832,171.76740301339646,20.0,50,100
710,12,0.013798400000000655,187.72409647939233,22.0,50,100
711,13,0.013896600000000703,178.38148951902633,24.0,50,100
712,14,0.013965800000001138,178.38148951902633,25.0,50,100
713,15,0.014034099999999938,162.42479605303043,27.0,50,100
714,16,0.014101800000000608,164.40846823919625,29.0,50,100
715,17,0.014170899999999875,177.69373563725887,31.0,50,100
716,18,0.014270599999999689,177.73463794681672,33.0,50,100
717,19,0.014339899999999517,177.81890166229277,35.0,50,100
718,20,0.014408700000000607,175.4017363884102,37.0,50,100
719,21,0.01955060000000053,175.76814335127557,39.0,50,100
720,22,0.019662600000000197,177.12605785869965,41.0,50,100
721,23,0.019763499999999823,177.12605785869965,42.0,50,100
722,24,0.01986980000000038,164.0267833369204,44.0,50,100
723,25,0.019972600000000895,166.61037547192169,46.0,50,100
724,26,0.0200446000000003,172.24738317539695,48.0,50,100
725,27,0.02011620000000036,196.70186175134967,50.0,50,100
726,28,0.020188000000000983,196.70186175134967,51.0,50,100
727,29,0.02026310000000109,202.1316628506563,53.0,50,100
728,30,0.020362099999999828,192.35395334374493,55.0,50,100
729,31,0.020462000000000202,192.93024925541866,57.0,50,100
730,32,0.020535000000000636,193.43188441564848,59.0,50,100
731,33,0.020635500000000917,193.43188441564848,60.0,50,100
732,34,0.02070909999999948,164.34923998496697,62.0,50,100
733,35,0.02078260000000043,170.32247949828115,64.0,50,100
734,36,0.020857900000001095,170.41856431936733,66.0,50,100
735,37,0.02093190000000078,173.48691756145934,68.0,50,100
736,38,0.02100620000000042,168.64980883278042,70.0,50,100
737,39,0.021112300000000417,169.2632234247633,72.0,50,100
738,40,0.021187700000000476,167.60793827813754,74.0,50,100
739,41,0.021297900000000425,176.56306527214699,76.0,50,100
740,42,0.021374400000000904,176.1391193694422,78.0,50,100
741,43,0.0214818999999995,179.5067844480464,80.0,50,100
742,44,0.02155869999999993,152.93250818385835,82.0,50,100
743,45,0.021667700000000067,164.28307740052324,84.0,50,100
744,46,0.02177709999999955,186.82401529843895,86.0,50,100
745,47,0.021887400000000667,198.4028639400077,88.0,50,100
746,48,0.021965800000000257,205.1176179388845,90.0,50,100
747,49,0.022044400000000408,216.4174382182897,92.0,50,100
748,50,0.022122700000000606,216.01476397928388,94.0,50,100
749,51,0.028459599999999696,211.5366665275167,96.0,50,100
750,52,0.02858930000000015,189.3506070308747,98.0,50,100
751,53,0.028676100000000204,194.53233307479434,100.0,50,100
752,54,0.028793300000000244,204.01223871063377,102.0,50,100
753,55,0.028877899999999457,209.31229723313086,104.0,50,100
754,56,0.02898859999999992,209.76079591537737,106.0,50,100
755,57,0.02909830000000113,225.20285224196343,108.0,50,100
756,58,0.02921399999999963,224.86274956740502,110.0,50,100
757,59,0.02930090000000085,225.45486695920255,112.0,50,100
758,60,0.029383700000000346,205.59055209298225,114.0,50,100
759,61,0.029505999999999588,204.7687147741803,116.0,50,100
760,62,0.02962090000000117,198.98540856802745,118.0,50,100
761,63,0.02973659999999967,197.84240384514143,120.0,50,100
762,64,0.029848900000001066,196.2161199799368,122.0,50,100
763,65,0.029934799999999484,193.92363478602212,124.0,50,100
764,66,0.03004680000000093,189.22142728010434,126.0,50,100
765,67,0.030158800000000596,180.03503818622724,128.0,50,100
766,68,0.030243999999999716,183.65064349017192,130.0,50,100
767,69,0.03033169999999963,178.9582831298604,132.0,50,100
768,70,0.03042040000000057,178.9582831298604,133.0,50,100
769,71,0.030511399999999966,184.52336406847527,135.0,50,100
770,72,0.030630300000000332,189.22557157439306,137.0,50,100
771,73,0.03072370000000113,185.42856700794133,139.0,50,100
772,74,0.030810800000001137,189.96922778402447,141.0,50,100
773,75,0.030898900000000395,193.9663840446555,143.0,50,100
774,76,0.03101440000000011,187.71878349812286,145.0,50,100
775,77,0.03110290000000049,185.33816617480863,147.0,50,100
776,78,0.03122319999999945,185.33816617480863,148.0,50,100
777,79,0.03131570000000039,177.35714636581892,150.0,50,100
778,80,0.03143610000000052,184.86449277928335,152.0,50,100
779,81,0.031557700000000466,191.06909458518535,154.0,50,100
780,82,0.03164770000000061,196.75769585518606,156.0,50,100
781,83,0.031737299999999635,197.3837567418592,158.0,50,100
782,84,0.03182729999999978,207.751414330793,160.0,50,100
783,85,0.03191789999999983,212.06372713690507,162.0,50,100
784,86,0.032010599999999556,200.34005863740697,164.0,50,100
785,87,0.03210160000000073,197.7697299584784,166.0,50,100
786,88,0.03219269999999952,197.64973932709304,168.0,50,100
787,89,0.03228700000000018,194.11258348563598,170.0,50,100
788,90,0.03237870000000065,184.57242680356126,172.0,50,100
789,91,0.032479800000000836,184.57242680356126,173.0,50,100
790,92,0.0001422000000008694,202.84659050723957,175.0,50,100
791,93,0.006639599999999746,204.74838847120668,177.0,50,100
792,94,0.0067421999999996984,196.16265291917625,179.0,50,100
793,95,0.006841500000000167,195.33545527113097,181.0,50,100
794,96,0.0069400999999995605,195.33545527113097,182.0,50,100
795,97,0.007034100000000265,181.9981068017771,184.0,50,100
796,98,0.007099600000000095,182.73502587470082,186.0,50,100
797,99,0.007196699999999723,187.1197315062608,188.0,50,100
798,100,0.007262000000000768,187.1197315062608,189.0,50,100
799,0,0.00018069999999958952,182.4047677062297,0.0,50,100
800,1,0.005959900000000573,191.23163139177692,2.0,50,100
801,2,0.006064600000000198,182.9358727996735,4.0,50,100
802,3,0.00616220000000034,185.0404975005113,6.0,50,100
803,4,0.006259599999999921,186.21451290714617,8.0,50,100
804,5,0.006351500000000954,151.35972930848914,10.0,50,100
805,6,0.006416200000000316,151.35972930848914,11.0,50,100
806,7,0.006518599999999708,151.72736358173452,13.0,50,100
807,8,0.0065840999999995375,151.72736358173452,14.0,50,100
